## 【113 學年度第 1 學期版本】
113.11.12 113 學年度第 1 學期學分學程會議通過
113.12.12 第 182 次教務會議通過

### 核心課程

| 開課單位 | 課程名稱 | 學分數 | 備註 |
| 管理學院、社科院、跨院選修(管)、跨院選修(社)、企管系、資管系、財管系、政經系、國際學士學程 | 個體經濟學 | 3 | 若已抵免為核心課程，則不再重複抵免。 |
| 管理學院、社科院、跨院選修(管)、跨院選修(社)、企管系、資管系、財管系、政經系、國際學士學程 | 總體經濟學 | 3 | 若已抵免為核心課程，則不再重複抵免。 |
| 管理學院、社科院、跨院選修(管)、跨院選修(社)、企管系、資管系、財管系、政經系、國際學士學程 | 財務管理 | 3 | (1)若已抵免為核心課程，則不再重複抵免。(2)得以「財務管理（一）/財務管理（二）/財務管理概論/財務管理理論/財務經濟學應用實務」辦理抵免 |
| 資管系 | 資訊經濟學 | 3 | — |
| 政經系 | 計量經濟學 | 3 | — |
| 政經系 | 財務經濟學 | 3 | (1)若已抵免為核心課程，則不再重複抵免。(2)得以「財務經濟學（一）」辦理抵免 |
| 政經系 | 財務經濟學應用實務 | 3 | 若已抵免為核心課程，則不再重複抵免。 |
| 政經系 | 賽局理論導論 | 3 | — |
| 跨院選修(管)、財管系 | 個人理財規劃 | 3 | — |
| 跨院選修(管)、企管系、資管系、財管系、國際學士學程 | 會計學 | 3 | 得以「會計學（一）/會計學（二）/初級會計學/初級會計學（一）/初級會計學（二）/中級會計學/中級會計學（一）/中級會計學（二）/高等會計學」抵免 |
| 企管系、財管系 | 成本會計學 | 3 | — |
| 企管系、財管系 | 投資學 | 3 | — |
| 財管系 | 期貨與選擇權概論 | 3 | — |
| 財管系 | 金融市場 | 3 | — |
| 財管系 | 風險管理與保險 | 3 | — |
| 財管系 | 財務風險管理 | 3 | — |
| 財管系 | 財務工程概論 | 3 | — |
| 財管系 | 國際財務管理 | 3 | — |
| 財管系 | 財務金融研究方法導論 | 3 | — |
| 應數系 | ※數理統計 | 3 | — |
| 應數系 | ※迴歸分析 | 3 | — |
| 應數系 | ※隨機過程 | 3 | — |
| 應數系 | ※財務時間序列分析 | 3 | — |
| 應數系 | ※多變量分析 | 3 | — |
| 應數系 | ※統計模擬 | 3 | — |
| 應數系 | ※金融數學 | 3 | — |
| 應數系 | ※Python 與機器學習 | 3 | — |
| 應數系 | ※Python 與機器學習之理論實現 | 3 | — |
| 財管系 | ※選擇權市場理論與策略 | 3 | — |
| 財管系 | ※現代投資組合理論與策略 | 3 | — |
| 財管系 | ※投資理論與策略 | 3 | — |
| 財管系 | ※企業風險管理與實務 | 3 | — |
| 財管系 | ※金融投資與程式交易 | 3 | — |
| 財管系 | ※金融市場理論與實務 | 3 | — |
| 財管系 | ※統計軟體財務計量應用 | 3 | — |
| 財管系 | ※財務工程與金融創新 | 3 | — |
| 財管系 | ※財務管理與研究 | 3 | — |
| 財管系 | ※證券市場微結構實務 | 3 | — |
| 財管系 | ※保險理論與實務 | 3 | — |
| 財管系 | ※保險理論與實務 | 3 | — |
| 財管系 | ※保險理論與實務 | 3 | — |
| 財管系 | ※保險理論與實務 | 3 | — |
| 財管系 | ※保險理論與實務 | 3 | — |
| 財管系 | ※保險理論與實務 | 3 | — |

> 總學分數：至少 27 學分

**備註：**
1. 修畢微積分（3 學分）且成績及格為先修課程。
2. 本學程規定之結業學分總數至少 27 學分，其中修習他系開設之學分數不得少於 9 學分。選讀學程學生所修習之學程課程中，至少應有 6 學分不屬於學生本系所、雙主修及輔系之課程。
3. 以上課程相關規定之修改自 113 學年度第 1 學期起核准修習。學生適用，原已核准修習學生，亦得追溯適用之。
4. ※記號為研究所課程。
5. ※修習學程適用之課程規劃表請依核准修習學年期版本為主。
