## 【114 學年度第 1 學期版本】
114.11.4 114 學年度第 1 學期學分學程會議通過
114.12.9 第 186 次教務會議通過

### 核心課程

| 開課單位 | 課程名稱 | 學分數 | 備註 |
| 校內各系 | 生物統計學 | 3 | — |
| 校內各系 | 社會統計（一） | 3 | — |
| 校內各系 | 統計資料分析 | 3 | — |
| 人科學程 | 統計學與資料視覺化 | 3 | — |
| 校內各系 | 應用統計學（一） | 3 | — |
| 校內各系 | 資料分析與應用-R 語言之應用 | 3 | — |
| 校內各系 | R 程式語言入門 | 3 | — |
| 應數系 | Python 與機器學習之理論實現 | 3 | — |
| 應數系 | Python 與機器學習（一） | 3 | — |
| 應數系 | Python 與機器學習（二） | 3 | — |
| 校內各系 | Python 程式設計 | 3 | — |
| 資管系 | 資訊經濟學 | 3 | — |
| 校內各系 | 計量經濟學 | 3 | — |
| 校內各系 | 計量經濟學（一） | 3 | — |
| 校內各系 | 計量經濟學（二） | 3 | — |
| 政經系 | 財務經濟學應用實務 | 3 | — |
| 政經系 | 賽局理論導論 | 3 | — |
| 校內各系 | 個人理財規劃 | 3 | — |
| 校內各系 | 會計學 | 3 | — |
| 校內各系 | 會計學（一） | 3 | — |
| 校內各系 | 會計學（二） | 3 | — |
| 校內各系 | 初級會計學 | 3 | — |
| 校內各系 | 初級會計學（一） | 3 | — |
| 校內各系 | 初級會計學（二） | 3 | — |
| 校內各系 | 中級會計學 | 3 | — |
| 校內各系 | 中級會計學（一） | 3 | — |
| 校內各系 | 中級會計學（二） | 3 | — |
| 校內各系 | 高等會計學 | 3 | — |
| 校內各系 | 成本會計學 | 3 | — |
| 財管系 | 投資理論與策略 | 3 | — |
| 校內各系 | 投資學 | 3 | — |
| 財管系 | 金融市場 | 3 | — |
| 財管系 | 金融市場理論與實務 | 3 | — |
| 財管系 | 金融投資與程式交易 | 3 | — |
| 財管系 | 風險管理與保險 | 3 | — |
| 財管系 | 財務工程概論 | 3 | — |
| 財管系 | 財務工程與金融創新 | 3 | — |
| 財管系 | 財務金融研究方法導論 | 3 | — |
| 財管系 | 財務風險管理 | 3 | — |
| 財管系 | 國際財務管理 | 3 | — |
| 財管系 | 現代投資組合理論與策略 | 3 | — |
| 財管系 | 期貨與選擇權概論 | 3 | — |
| 財管系 | 選擇權市場理論與策略 | 3 | — |
| 財管系 | 證券市場微結構實務 | 3 | — |
| 校內各系 | Ｃ程式設計（一） | 3 | — |
| 校內各系 | 工程電腦程式 | 3 | — |
| 校內各系 | 計算機程式 | 3 | — |
| 校內各系 | 基礎程式設計應用 | 3 | — |
| 校內各系 | 基礎程式應用 | 3 | — |
| 校內各系 | 程式設計 | 3 | — |
| 校內各系 | 微分方程 | 3 | — |
| 校內各系 | 微分方程(一) | 3 | — |
| 校內各系 | 應用數學(一) | 3 | — |
| 校內各系 | 化學數學 | 3 | — |
| 校內各系 | 工程數學(一) | 3 | — |
| 校內各系 | 光電數值模擬 | 3 | — |
| 校內各系 | 數值分析 | 3 | — |
| 校內各系 | 數值分析（一） | 3 | — |
| 校內各系 | 數值方法導論與應用 | 3 | — |

> 總學分數：至少 21 學分

**備註：**
1. 修畢微積分（3 學分）且成績及格者，方得申請修讀本學程。
2. 本學程結業學分總數至少應達 21 學分，其中至少 9 學分須為非屬學生原主修系所之課程；若為雙主修或輔系學生，則至少應修滿 6 學分之課程不得屬於其原主修系所、雙主修或輔系。
3. 課程若有異動，先提學程委員會討論通過，再提教務會議審議通過方可施行。
4. 以上課程相關規定之修改自 114 學年度第 1 學期起核准修習學生適用。原已核准修習學生，亦得追溯適用之。
