## 【114 學年度第 1 學期版本】
114.11.4 114 學年度第 1 學期學分學程會議通過；114.12.9 第 186 次教務會議通過

### 核心課程
| 開課單位 | 課程名稱 | 學分數 | 備註 |
| 校內各系 | 經濟學原理（二） | 3 | 經濟學概論、經濟學、經濟學（一）、經濟學（二）、經濟學原理（一）、經濟學原理（二）、個體經濟學、個體經濟學（一）、個體經濟學（二）、總體經濟學、總體經濟學（一）、總體經濟學（二）等課程至多採認一科。 |
| 校內各系 | 個體經濟學 | 3 | 經濟學概論、經濟學、經濟學（一）、經濟學（二）、經濟學原理（一）、經濟學原理（二）、個體經濟學、個體經濟學（一）、個體經濟學（二）、總體經濟學、總體經濟學（一）、總體經濟學（二）等課程至多採認一科。 |
| 校內各系 | 個體經濟學（一） | 3 | 經濟學概論、經濟學、經濟學（一）、經濟學（二）、經濟學原理（一）、經濟學原理（二）、個體經濟學、個體經濟學（一）、個體經濟學（二）、總體經濟學、總體經濟學（一）、總體經濟學（二）等課程至多採認一科。 |
| 校內各系 | 個體經濟學（二） | 3 | 經濟學概論、經濟學、經濟學（一）、經濟學（二）、經濟學原理（一）、經濟學原理（二）、個體經濟學、個體經濟學（一）、個體經濟學（二）、總體經濟學、總體經濟學（一）、總體經濟學（二）等課程至多採認一科。 |
| 校內各系 | 總體經濟學 | 3 | 經濟學概論、經濟學、經濟學（一）、經濟學（二）、經濟學原理（一）、經濟學原理（二）、個體經濟學、個體經濟學（一）、個體經濟學（二）、總體經濟學、總體經濟學（一）、總體經濟學（二）等課程至多採認一科。 |
| 校內各系 | 總體經濟學（一） | 3 | 經濟學概論、經濟學、經濟學（一）、經濟學（二）、經濟學原理（一）、經濟學原理（二）、個體經濟學、個體經濟學（一）、個體經濟學（二）、總體經濟學、總體經濟學（一）、總體經濟學（二）等課程至多採認一科。 |
| 校內各系 | 總體經濟學（二） | 3 | 經濟學概論、經濟學、經濟學（一）、經濟學（二）、經濟學原理（一）、經濟學原理（二）、個體經濟學、個體經濟學（一）、個體經濟學（二）、總體經濟學、總體經濟學（一）、總體經濟學（二）等課程至多採認一科。 |

> 核心課程學分數： 12 學分

### 選修課程
| 開課單位 | 課程名稱 | 學分數 | 備註 |
| :--- | :--- | :--- | :--- |
| 應數系 | 隨機過程 | 3 | — |
| 應數系 | 應用機率模型 | 3 | — |
| 應數系 | 多變量分析 | 3 | — |
| 應數系 | 金融數學 | 3 | — |
| 應數系 | 財務時間序列分析 | 3 | — |
| 應數系 | 迴歸分析 | 3 | — |
| 應數系 | 統計推論 | 3 | — |
| 應數系 | 統計資料分析 | 3 | — |
| 應數系 | 統計模擬 | 3 | — |
| 應數系 | 數理統計 | 3 | — |
| 應數系 | 數學統計軟體應用 | 3 | — |
| 應數系 | 應用統計方法 | 3 | — |
| 校內各系 | 生物統計與資訊 | 2 | — |
| 校內各系 | 生物統計學 | 3 | — |
| 校內各系 | 社會統計（一） | 3 | — |
| 校內各系 | 統計資料分析 | 3 | — |
| 人科學程 | 統計學與資料視覺化 | 3 | — |
| 校內各系 | 應用統計學（一） | 3 | — |
| 校內各系 | 資料分析與應用-R 語言之應用 | 3 | — |
| 校內各系 | R 程式語言入門 | 3 | — |
| 應數系 | Python 與機器學習之理論實現 | 3 | — |
| 應數系 | Python 與機器學習（一） | 3 | — |
| 應數系 | Python 與機器學習（二） | 3 | — |
| 校內各系 | Python 程式設計 | 3 | — |
| 資管系 | 資訊經濟學 | 3 | — |
| 校內各系 | 計量經濟學 | 3 | — |
| 校內各系 | 計量經濟學（一） | 3 | — |
| 校內各系 | 計量經濟學（二） | 3 | — |
| 政經系 | 財務經濟學應用實務 | 3 | — |
| 政經系 | 賽局理論導論 | 3 | — |
| 校內各系 | 個人理財規劃 | 3 | — |
| 校內各系 | 會計學 | 3 | — |
| 校內各系 | 會計學（一） | 3 | — |
| 校內各系 | 會計學（二） | 3 | — |
| 校內各系 | 初級會計學 | 3 | — |
| 校內各系 | 初級會計學（一） | 3 | — |
| 校內各系 | 初級會計學（二） | 3 | — |
| 校內各系 | 中級會計學 | 3 | — |
| 校內各系 | 中級會計學（一） | 3 | — |
| 校內各系 | 中級會計學（二） | 3 | — |
| 校內各系 | 高等會計學 | 3 | — |
| 校內各系 | 成本會計學 | 3 | — |
| 財管系 | 投資理論與策略 | 3 | — |
| 校內各系 | 投資學 | 3 | — |
| 財管系 | 金融市場 | 3 | — |
| 財管系 | 金融市場理論與實務 | 3 | — |
| 財管系 | 金融投資與程式交易 | 3 | — |
| 財管系 | 風險管理與保險 | 3 | — |
| 財管系 | 財務工程概論 | 3 | — |
| 財管系 | 財務工程與金融創新 | 3 | — |
| 財管系 | 財務金融研究方法導論 | 3 | — |
| 財管系 | 財務風險管理 | 3 | — |
| 財管系 | 國際財務管理 | 3 | — |
| 財管系 | 現代投資組合理論與策略 | 3 | — |
| 財管系 | 期貨與選擇權概論 | 3 | — |
| 財管系 | 選擇權市場理論與策略 | 3 | — |
| 財管系 | 證券市場微結構實務 | 3 | — |
| 校內各系 | Ｃ程式設計（一） | 3 | — |
| 校內各系 | 工程電腦程式 | 3 | — |
| 校內各系 | 計算機程式 | 3 | — |
| 校內各系 | 基礎程式設計應用 | 3 | — |
| 校內各系 | 基礎程式應用 | 3 | — |
| 校內各系 | 程式設計 | 3 | — |
| 校內各系 | 微分方程 | 3 | — |
| 校內各系 | 微分方程(一) | 3 | — |
| 校內各系 | 應用數學(一) | 3 | — |
| 校內各系 | 化學數學 | 3 | — |
| 校內各系 | 工程數學(一) | 3 | — |
| 校內各系 | 光電數值模擬 | 3 | — |
| 校內各系 | 數值分析 | 3 | — |
| 校內各系 | 數值分析（一） | 3 | — |
| 校內各系 | 數值方法導論與應用 | 3 | — |

> 總學分數：至少 21 學分

**備註：**
1. 修畢微積分（3 學分）且成績及格者，方得申請修讀本學程。
2. 本學程結業學分總數至少應達 21 學分，其中至少 9 學分須為非屬學生原主修系所之課程；若為雙主修或輔系學生，則至少應修滿 6 學分之課程不得屬於其原主修系所、雙主修或輔系。
3. 課程若有異動，先提學程委員會討論通過，再提教務會議審議通過方可施行。
4. 以上課程相關規定之修改自 114 學年度第 1 學期起核准修習學生適用。原已核准修習學生，亦得追溯適用之。

---

## 【113 學年度第 1 學期版本】
113.11.12 113 學年度第 1 學期學分學程會議通過；113.12.12 第 182 次教務會議通過

### 核心課程
| 開課單位 | 課程名稱 | 學分數 | 備註 |
| :--- | :--- | :--- | :--- |
| 跨院選修(工)、跨院選修(理)、應數系、電機系、資工系 | 線性代數 | 3 | 得以「線性代數（一）/線性代數（二）」等課程辦理抵免 |
| 跨院選修(工)、應數系、電機系、資工系、海工系 | 機率論 | 3 | 得以「機率論（一）/機率論（二）/機率與統計/機率模式與應用/機率學」等課程辦理抵免 |
| 跨院選修(醫)、跨院選修(社)、跨院選修(管)、應數系、電機系、生科系、後醫學系、海工系、海資系、海科系、企管系、資管系、財管系、政經系、社會系 | 統計學 | 3 | 得以「統計學（一）/統計學（二）/統計學/ 高等統計學/」等課程辦理抵免 |
| 跨院選修(醫)、跨院選修(社)、跨院選修(管)、應數系、電機系、生科系、後醫學系、海工系、海資系、海科系、企管系、資管系、財管系、政經系、社會系 | 應用統計學 | 3 | 得以「生物統計學/應用統計學（一）/社會統計（一）/社會統計（二）/生物統計與資訊/統計資料分析」等課程辦理抵免 |
| 管理學院、社科院、跨院選修(管)、跨院選修(社)、企管系、資管系、財管系、政經系、國際學士學程 | 財務管理 | 3 | 得以「財務管理/財務管理（一）/財務管理（二）/財務管理概論/財務管理理論」等課程辦理抵免 |
| 管理學院、社科院、跨院選修(管)、跨院選修(社)、企管系、資管系、財管系、政經系、國際學士學程 | 經濟學 | 3 | 得以「經濟學概論/經濟學/經濟學（一）/經濟學（二）/經濟學原理（一）/個體經濟學/總體經濟學/財務經濟學應用實務/財務經濟學（一）」等課程辦理抵免 |

> 核心課程學分數： 12 學分

### 選修課程
| 開課單位 | 課程名稱 | 學分數 | 備註 |
| :--- | :--- | :--- | :--- |
| 跨院選修(工)、應數系、電機系、資工系、機電系、光電系、資管系、後醫學系、海科系 | 計算機程式 | 3 | 得以「工程電腦程式/程式設計/Ｃ程式設計（一）/ Ｃ程式設計（二）」辦理抵免 |
| 跨院選修(理)、跨院選修(海)、應數系、化學系、電機系、機電系、光電系、材光系、海工系 | 微分方程 | 3 | 得以「微分方程(一)/化學數學/ 應用數學 ( 一 )/ 工程數學(一)」辦理抵免 |
| 應數系、海工系、物理系、資工系、光電系 | 數值分析 | 3 | 得以「數值分析（一）/數值方法導論與應用/ 光電數值模擬 |
| 跨院選修(醫)、跨院選修(文)、文學院、應數系、資工系、人科學程 | 數學統計軟體應用 | 3 | 得以「資料分析與應用-R語言之應用 / R 程式語言入門 /Python 程式設計/基礎程式設計應用/基礎程式應用」等課程辦理抵免 |
| 應數系 | 應用統計方法 | 3 | — |
| 應數系 | 統計推論 | 3 | — |
| 應數系 | 統計資料分析 | 3 | — |
| 應數系 | 應用機率模型 | 3 | — |
| 人科學程 | 統計學與資料視覺化 | 3 | — |
| 醫學院 | 生物統計與資訊 | 3 | — |
| 管理學院、社科院、跨院選修(管)、跨院選修(社)、企管系、資管系、財管系、政經系、國際學士學程 | 經濟學 | 3 | (1)若已抵免為核心課程，則不再重複抵免。(2) 得以「經濟學概論/經濟學（一）/經濟學（二）/經濟學原理（一）/經濟學原理（二）」等課程辦理抵免 |
| 管理學院、社科院、跨院選修(管)、跨院選修(社)、企管系、資管系、財管系、政經系、國際學士學程 | 個體經濟學 | 3 | 若已抵免為核心課程，則不再重複抵免。 |
| 管理學院、社科院、跨院選修(管)、跨院選修(社)、企管系、資管系、財管系、政經系、國際學士學程 | 總體經濟學 | 3 | 若已抵免為核心課程，則不再重複抵免。 |
| 管理學院、社科院、跨院選修(管)、跨院選修(社)、企管系、資管系、財管系、政經系、國際學士學程 | 財務管理 | 3 | (1)若已抵免為核心課程，則不再重複抵免。(2)得以「財務管理（一）/財務管理（二）/財務管理概論/財務管理理論/財務經濟學應用實務」辦理抵免 |
| 資管系 | 資訊經濟學 | 3 | — |
| 政經系 | 計量經濟學 | 3 | — |
| 政經系 | 財務經濟學 | 3 | (1)若已抵免為核心課程，則不再重複抵免。(2)得以「財務經濟學（一）」辦理抵免 |
| 政經系 | 財務經濟學應用實務 | 3 | 若已抵免為核心課程，則不再重複抵免。 |
| 政經系 | 賽局理論導論 | 3 | — |
| 跨院選修(管)、財管系 | 個人理財規劃 | 3 | — |
| 跨院選修(管)、企管系、資管系、財管系、國際學士學程 | 會計學 | 3 | 得以「會計學（一）/會計學（二）/初級會計學/初級會計學（一）/初級會計學（二）/中級會計學/中級會計學（一）/中級會計學（二）/高等會計學」抵免 |
| 企管系、財管系 | 成本會計學 | 3 | — |
| 企管系、財管系 | 投資學 | 3 | — |
| 財管系 | 期貨與選擇權概論 | 3 | — |
| 財管系 | 金融市場 | 3 | — |
| 財管系 | 風險管理與保險 | 3 | — |
| 財管系 | 財務風險管理 | 3 | — |
| 財管系 | 財務工程概論 | 3 | — |
| 財管系 | 國際財務管理 | 3 | — |
| 財管系 | 財務金融研究方法導論 | 3 | — |
| 應數系 | ※數理統計 | 3 | — |
| 應數系 | ※迴歸分析 | 3 | — |
| 應數系 | ※隨機過程 | 3 | — |
| 應數系 | ※財務時間序列分析 | 3 | — |
| 應數系 | ※多變量分析 | 3 | — |
| 應數系 | ※統計模擬 | 3 | — |
| 應數系 | ※金融數學 | 3 | — |
| 應數系 | ※Python 與機器學習 | 3 | — |
| 應數系 | ※Python 與機器學習之理論實現 | 3 | — |
| 財管系 | ※選擇權市場理論與策略 | 3 | — |
| 財管系 | ※現代投資組合理論與策略 | 3 | — |
| 財管系 | ※投資理論與策略 | 3 | — |
| 財管系 | ※企業風險管理與實務 | 3 | — |
| 財管系 | ※金融投資與程式交易 | 3 | — |
| 財管系 | ※金融市場理論與實務 | 3 | — |
| 財管系 | ※統計軟體財務計量應用 | 3 | — |
| 財管系 | ※財務工程與金融創新 | 3 | — |
| 財管系 | ※財務管理與研究 | 3 | — |
| 財管系 | ※證券市場微結構實務 | 3 | — |
| 財管系 | ※保險理論與實務 | 3 | — |

> 總學分數：至少 21 學分

**備註：**
1. 修畢微積分（3 學分）且成績及格為先修課程。
2. 本學程規定之結業學分總數至少 21 學分，其中修習他系開設之學分數不得少於 9 學分。選讀學程學生所修習之學程課程中，至少應有 6 學分不屬於學生本系所、雙主修及輔系之課程。
3. 課程若有異動，先提學程委員會討論通過，再提教務會議審議通過方可施行。
4. 以上課程相關規定之修改自 113 學年度第 1 學期起核准修習。學生適用，原已核准修習學生，亦得追溯適用之。
5. ※記號為研究所課程。

---

## 【112 學年度第 1 學期版本】
112.11.7 112 學年度第 1 學期學分學程會議通過；112.12.12 第 178 次教務會議通過

### 核心課程
| 開課單位 | 課程名稱 | 學分數 | 備註 |
| :--- | :--- | :--- | :--- |
| 跨院選修(工)、跨院選修(理)、應數系、電機系、資工系 | 線性代數 | 3 | — |
| 跨院選修(工)、應數系、電機系、資工系、海工系 | 機率論（一） | 3 | 得以電機系「機率與統計/機率模式與應用/機率學」等課程辦理抵免 |
| 跨院選修(醫)、跨院選修(社)、跨院選修(管)、應數系、電機系、生科系、後醫學系、海工系、海資系、海科系、企管系、資管系、財管系、政經系、社會系 | 統計學（一） | 3 | 得以「統計學/生物統計學/高等統計學/應用統計學（一）/社會統計（一）/社會統計（二）/生物統計與資訊/統計資料分析」等課程辦理抵免 |
| 管理學院、社科院、跨院選修(管)、跨院選修(社)、企管系、資管系、財管系、政經系、國際學士學程 | 經濟學與財務管理 | 6 | 得以「經濟學概論/經濟學/經濟學（一）/經濟學（二）/經濟學原理（一）/個體經濟學/總體經濟學/財務管理/財務管理（一）/財務管理（二）/財務管理概論/財務管理理論/財務經濟學應用實務/財務經濟學（一）」等課程累計達 6 學分辦理抵免 |

> 核心課程學分數： 15 學分

### 選修課程
| 開課單位 | 課程名稱 | 學分數 | 備註 |
| :--- | :--- | :--- | :--- |
| 跨院選修(工)、應數系、電機系、資工系、機電系、光電系、資管系、後醫學系、海科系 | 計算機程式 | 3 | 得以「工程電腦程式/程式設計/Ｃ程式設計（一）/ Ｃ程式設計（二）」辦理抵免 |
| 跨院選修(理)、跨院選修(海)、應數系、化學系、電機系、機電系、光電系、材光系、海工系 | 微分方程 | 3 | 得以「微分方程(一)/化學數學/應用數學(一)/工程數學(一)」辦理抵免 |
| 應數系、海工系、物理系、資工系、光電系 | 數值分析 | 3 | 得以「數值分析（一）/數值方法導論與應用/ 光電數值模擬 |
| 應數系 | 機率論（二） | 3 | — |
| 應數系、政經系、企管系、財管系 | 統計學（二） | 3 | — |
| 跨院選修(醫)、跨院選修(文)、文學院、應數系、資工系、人科學程 | 數學統計軟體應用 | 3 | 得以「資料分析與應用-R 語言之應用 / R 程式語言入門/Python 程式設計/基礎程式設計應用/基礎程式應用」等課程辦理抵免 |
| 應數系 | 應用統計方法 | 3 | — |
| 應數系 | 統計推論 | 3 | — |
| 應數系 | 統計資料分析 | 3 | — |
| 應數系 | 應用機率模型 | 3 | — |
| 人科學程 | 統計學與資料視覺化 | 3 | — |
| 醫學院 | 生物統計與資訊 | 3 | — |
| 管理學院、社科院、跨院選修(管)、跨院選修(社)、企管系、資管系、財管系、政經系、國際學士學程 | 經濟學 | 3 | (1)若已抵免為核心課程，則不再重複抵免。(2)得以「經濟學概論/經濟學（一）/經濟學（二）/經濟學原理（一）/經濟學原理（二）」等課程辦理抵免 |
| 管理學院、社科院、跨院選修(管)、跨院選修(社)、企管系、資管系、財管系、政經系、國際學士學程 | 個體經濟學 | 3 | 若已抵免為核心課程，則不再重複抵免。 |
| 管理學院、社科院、跨院選修(管)、跨院選修(社)、企管系、資管系、財管系、政經系、國際學士學程 | 總體經濟學 | 3 | 若已抵免為核心課程，則不再重複抵免。 |
| 管理學院、社科院、跨院選修(管)、跨院選修(社)、企管系、資管系、財管系、政經系、國際學士學程 | 財務管理 | 3 | (1)若已抵免為核心課程，則不再重複抵免。(2)得以「財務管理（一）/財務管理（二）/財務管理概論/財務管理理論/財務經濟學應用實務」辦理抵免 |
| 資管系 | 資訊經濟學 | 3 | — |
| 政經系 | 計量經濟學 | 3 | — |
| 政經系 | 財務經濟學 | 3 | (1)若已抵免為核心課程，則不再重複抵免。(2)得以「財務經濟學（一）」辦理抵免 |
| 政經系 | 財務經濟學應用實務 | 3 | 若已抵免為核心課程，則不再重複抵免。 |
| 政經系 | 賽局理論導論 | 3 | — |
| 跨院選修(管)、財管系 | 個人理財規劃 | 3 | — |
| 跨院選修(管)、企管系、資管系、財管系、國際學士學程 | 會計學 | 3 | 得以「會計學（一）/會計學（二）/初級會計學/初級會計學（一）/初級會計學（二）/中級會計學/中級會計學（一）/中級會計學（二）/高等會計學」抵免 |
| 企管系、財管系 | 成本會計學 | 3 | — |
| 企管系、財管系 | 投資學 | 3 | — |
| 財管系 | 期貨與選擇權概論 | 3 | — |
| 財管系 | 金融市場 | 3 | — |
| 財管系 | 風險管理與保險 | 3 | — |
| 財管系 | 財務風險管理 | 3 | — |
| 財管系 | 財務工程概論 | 3 | — |
| 財管系 | 國際財務管理 | 3 | — |
| 財管系 | 財務金融研究方法導論 | 3 | — |
| 應數系 | ※數理統計 | 3 | — |
| 應數系 | ※迴歸分析 | 3 | — |
| 應數系 | ※隨機過程 | 3 | — |
| 應數系 | ※財務時間序列分析 | 3 | — |
| 應數系 | ※多變量分析 | 3 | — |
| 應數系 | ※統計模擬 | 3 | — |
| 應數系 | ※金融數學 | 3 | — |
| 應數系 | ※Python 與機器學習 | 3 | — |
| 應數系 | ※Python 與機器學習之理論實現 | 3 | — |
| 財管系 | ※選擇權市場理論與策略 | 3 | — |
| 財管系 | ※現代投資組合理論與策略 | 3 | — |
| 財管系 | ※投資理論與策略 | 3 | — |
| 財管系 | ※企業風險管理與實務 | 3 | — |
| 財管系 | ※金融投資與程式交易 | 3 | — |
| 財管系 | ※金融市場理論與實務 | 3 | — |
| 財管系 | ※統計軟體財務計量應用 | 3 | — |
| 財管系 | ※財務工程與金融創新 | 3 | — |
| 財管系 | ※財務管理與研究 | 3 | — |
| 財管系 | ※證券市場微結構實務 | 3 | — |
| 財管系 | ※保險理論與實務 | 3 | — |

> 總學分數：至少 27 學分

**備註：**
1. 修畢微積分（3 學分）且成績及格為先修課程。
2. 本學程規定之結業學分總數至少 27 學分，其中修習他系開設之學分數不得少於 9 學分。選讀學程學生所修習之學程課程中，至少應有 6 學分不屬於學生本系所、雙主修及輔系之課程。
3. 以上課程相關規定之修改自 112 學年度第 1 學期起核准修習。學生適用，原已核准修習學生，亦得追溯適用之。
4. ※記號為研究所課程。
5. ※修習學程適用之課程規劃表請依核准修習學年期版本為主。

---

## 【111 學年度第 1 學期版本】
111.10.31 111 學年度第 1 學期學分學程會議通過；111.12.5 第 174 次教務會議通過

### 核心課程
| 開課單位 | 課程名稱 | 學分數 | 備註 |
| :--- | :--- | :--- | :--- |
| 應數系、電機系、資工系 | 線性代數 | 3 | — |
| 應數系、電機系 | 機率論（一） | 3 | 得以電機系「機率與統計」、資工系「機率學」抵免 |
| 應數系、海工系、海科系、社、管院 | 統計學（一） | 3 | (1)社、管院學生詳見備註 2; (2)海工系的「機率與統計」及海科系的「應用統計學（一）」可抵免 |
| 社、管學院 | 經濟學與財務管理 | 6 | 得以「經濟學/經濟學（一）」、「經濟學（二）」、「個體經濟學」、「總體經濟學」、「財務管理/財務管理（一）/財務管理理論」、「財務管理（二）」等課程累計超過 6 學分辦理抵免 |

> 核心課程學分數： 15 學分

### 選修課程
| 開課單位 | 課程名稱 | 學分數 | 備註 |
| :--- | :--- | :--- | :--- |
| 應數系、電機系、資管系、資工系、機電系 | 計算機程式 | 3 | 得以「C程式設計」抵免 |
| 理、工、海學院 | 微分方程 | 3 | 化學系的「化學數學」、物理系的「應用數學」、海、工學院的「工程數學」皆可抵免 |
| 應數系 | 數值分析 | 3 | — |
| 應數系 | 機率論（二） | 3 | — |
| 應數系 | 統計學（二） | 3 | 社、管院學生詳見備註2 |
| 應數系 | 數學統計軟體應用 | 3 | — |
| 應數系 | 應用統計方法 | 3 | — |
| 應數系 | 統計推論 | 3 | — |
| 應數系 | 統計資料分析 | 3 | — |
| 應數系 | 應用機率模型 | 3 | — |
| 社、管學院 | 經濟學 | 3 | 若已抵免為核心課程，則不再重複抵免。 |
| 社、管學院 | 個體經濟學 | 3 | 若已抵免為核心課程，則不再重複抵免。 |
| 社、管學院 | 總體經濟學 | 3 | 若已抵免為核心課程，則不再重複抵免。 |
| 社、管學院 | 財務管理 | 3 | 若已抵免為核心課程，則不再重複抵免。 |
| 資管系 | 資訊經濟學 | 3 | — |
| 社、管學院 | 成本會計學 | 3 | — |
| 政經系 | 計量經濟學 | 3 | — |
| 政經系 | 財務經濟學應用實務 | 3 | — |
| 財管系 | 個人理財規劃 | 3 | — |
| 社、管學院 | 會計學 | 3 | 得以「初級會計學」、「中級會計學」、「高等會計學」抵免 |
| 財管系 | 金融市場 | 3 | — |
| 財管系、企管系 | 投資學 | 3 | — |
| 財管系 | 期貨與選擇權概論 | 3 | — |
| 財管系 | 風險管理與保險 | 3 | — |
| 財管系 | 財務風險管理 | 3 | — |
| 財管系 | 財務工程概論 | 3 | — |
| 財管系 | 國際財務管理 | 3 | — |
| 財管系 | 財務金融研究方法導論 | 3 | — |
| 應數系 | ※數理統計 | 3 | — |
| 應數系 | ※迴歸分析 | 3 | — |
| 應數系 | ※隨機過程 | 3 | — |
| 應數系 | ※財務時間序列分析 | 3 | — |
| 應數系 | ※多變量分析 | 3 | — |
| 應數系 | ※統計模擬 | 3 | — |
| 應數系 | ※金融數學 | 3 | — |
| 財管系 | ※選擇權市場理論與策略 | 3 | — |
| 財管系 | ※現代投資組合理論與策略 | 3 | — |
| 財管系 | ※投資理論與策略 | 3 | — |
| 財管系 | ※企業風險管理與實務 | 3 | — |
| 財管系 | ※金融投資與程式交易 | 3 | — |
| 財管系 | ※金融市場理論與實務 | 3 | — |
| 財管系 | ※統計軟體財務計量應用 | 3 | — |
| 財管系 | ※財務工程與金融創新 | 3 | — |
| 財管系 | ※財務管理與研究 | 3 | — |
| 財管系 | ※證券市場微結構實務 | 3 | — |
| 財管系 | ※保險理論與實務 | 3 | — |

> 總學分數：至少 27 學分

**備註：**
1. 修畢微積分（3 學分）且成績及格為先修課程。
2. 學生以社、管理學院統計學（6 學分）抵免本學程之必修統計學，於本學程中一律以 3 學分計算。
3. 本學程規定之結業學分總數至少 27 學分，其中修習他系開設之學分數不得少於 9 學分。選讀學程學生所修習之學程課程中，至少應有 6 學分不屬於學生本系所、雙主修及輔系之課程。
4. 課程若有異動，先提學程委員會討論通過，再提教務會議審議通過方可施行。
5. 以上課程相關規定之修改自 111 學年度第 1 學期起核准修習。學生適用，原已核准修習學生，亦得追溯適用之。
6. ※記號為研究所課程。
7. 修習學程適用之課程規劃表請依核准修習學年期版本為主。

---

## 【110 學年度第 1 學期版本】
110.11.2 110 學年度第 1 學期學分學程會議通過；110.12.28 第 170 次教務會議通過

### 核心課程
| 開課單位 | 課程名稱 | 學分數 | 備註 |
| :--- | :--- | :--- | :--- |
| 應數系、電機系、資工系 | 線性代數 | 3 | — |
| 應數系、電機系 | 機率論（一） | 3 | 電機系的「機率與統計」可抵免 |
| 應數系、海工系、海科系、社、管院 | 統計學（一） | 3 | (1)社、管院學生詳見備註 2; (2)海工系的「機率與統計」及海科系的「應用統計學（一）」可抵免 |
| 財管系、企管系、資管系、政經系 | 經濟學與財務管理 | 6 | 學生得以「 經濟學 / 經濟學（一）」、「經濟學（二）」、「個體經濟學」、「總體經濟學」、「財務管理/財務管理（一）/財務管理理論」、「財務管理（二）」等課程累計超過 6 學分辦理抵免 |

> 核心課程學分數： 15 學分

### 選修課程
| 開課單位 | 課程名稱 | 學分數 | 備註 |
| :--- | :--- | :--- | :--- |
| 應數系、電機系、資管系、資工系、機電系 | 計算機程式 | 3 | — |
